"","Year","State_code","State","Population","Mechanism","pol_ubc","pol_vmisd","pol_mayissue","Age.Adjusted.Rate","logy","ur","law.officers","law.officers.pc","vcrime","vcrime.pc","alcc.pc","incarc","incarc.pc"
"650",2013,"OR","Oregon",3924110,"Firearm",0,1,0,11.02,2.39971180372477,7.75,9778,249.177520507835,10454,266.404356656669,2.6613,14605,372.186304665262
"651",2013,"PA","Pennsylvania",12779538,"Firearm",1,1,0,11.1,2.40694510831829,7.1,30064,235.251070891608,44942,351.671554949796,2.3334,49425,386.751070343858
"652",2013,"RI","Rhode Island",1055560,"Firearm",1,0,1,5.24,1.65632149833295,9.475,3056,289.514570464966,3012,285.346166963508,2.5541,3168,300.125052105044
"653",2013,"SC","South Carolina",4766469,"Firearm",0,0,0,15.2,2.72129542785223,7.425,15050,315.747359313572,25697,539.120258623312,2.3129,21534,451.780972455711
"654",2013,"SD","South Dakota",842751,"Firearm",0,1,0,9.98,2.30058309032337,3.7,2652,314.683696607895,3169,376.030405184924,2.8222,3596,426.697802791097
"655",2013,"TN","Tennessee",6496943,"Firearm",0,0,0,15.4,2.73436750941958,7.725,26564,408.869217415021,39632,610.009969304025,1.9957,15655,240.959478942635
"656",2013,"TX","Texas",26479646,"Firearm",0,0,0,10.57,2.35801979988215,6.3,78457,296.291725350105,115227,435.153098345801,2.2523,140839,531.87644578028
"657",2013,"UT","Utah",2898773,"Firearm",0,0,0,12.6,2.53369681395743,4.20833333333333,4776,164.759365428062,7519,259.385609014573,1.3657,5382,185.664762297703
"658",2013,"VA","Virginia",8255861,"Firearm",0,0,0,10.11,2.31352503303238,5.55,23766,287.868218711531,17511,212.103861729261,2.1,28431,344.373530513656
"659",2013,"VT","Vermont",626603,"Firearm",0,0,0,9.47,2.24812890719799,4.41666666666667,1575,251.35532386535,878,140.120618637319,3.0047,1579,251.993686592627
"660",2013,"WA","Washington",6966252,"Firearm",0,0,0,8.65,2.15755932094379,6.63333333333333,14475,207.787487446621,22128,317.645701016845,2.2414,17760,254.943404286839
"661",2013,"WI","Wisconsin",5738012,"Firearm",0,0,0,9.65,2.26695791535089,6.64166666666667,17989,313.505792598552,17263,300.853326901373,2.9963,22443,391.128495374356
"662",2013,"WV","West Virginia",1854768,"Firearm",0,1,0,14.34,2.66305283517147,6.71666666666667,4496,242.402284274907,5962,321.441819138566,1.7976,5708,307.747384039405
"663",2013,"WY","Wyoming",582620,"Firearm",0,0,0,16.53,2.80517691183293,4.73333333333333,2291,393.223713569737,1339,229.823898939274,2.6685,2036,349.455906079434
"664",2014,"AK","Alaska",737075,"Firearm",0,0,0,19.08,2.94864066602014,6.74166666666667,1938,262.931180680392,5196,704.948614455788,2.794,5728,777.125801309229
"665",2014,"AL","Alabama",4843737,"Firearm",0,0,0,16.83,2.82316300820271,6.73333333333333,11455,236.49095729186,21876,451.634760516519,1.9873,25664,529.838841373923
"666",2014,"AR","Arkansas",2968759,"Firearm",0,0,0,16.49,2.80275413657151,5.9,9380,315.956936888444,15364,517.522641615571,1.7877,15250,513.682653256799
"667",2014,"AZ","Arizona",6732873,"Firearm",0,0,0,13.45,2.59897910604785,6.79166666666667,22817,338.889505267662,28467,422.806133429221,2.3673,35181,522.52582218616
"668",2014,"CA","California",38586706,"Firearm",1,1,1,7.4,2.00148000021012,7.56666666666667,118715,307.657772083474,160452,415.821967285832,2.3306,134430,348.384233678822
"669",2014,"CO","Colorado",5352637,"Firearm",1,0,0,12.21,2.50225528812261,4.98333333333333,17572,328.286786494208,18573,346.987849166682,2.7653,16687,311.752879935628
"670",2014,"CT","Connecticut",3595697,"Firearm",1,1,1,4.93,1.5953389880546,6.61666666666667,10461,290.931076784279,9065,252.106893322769,2.362,16167,449.620755030249
"671",2014,"DC","District of Columbia",663603,"Firearm",NA,NA,NA,11.24,2.41947884446554,7.70833333333333,5050,760.997162460085,4792,722.118495546283,3.8094,NA,NA
"672",2014,"DE","Delaware",933131,"Firearm",1,1,1,10.94,2.39242579699384,5.60833333333333,3212,344.21747857482,4792,513.539899542508,3.5976,6730,721.227780450976
"673",2014,"FL","Florida",19853880,"Firearm",0,0,0,11.5,2.4423470353692,6.43333333333333,64023,322.470972928214,95401,480.515647319315,2.6211,88478,445.645888864041
"674",2014,"GA","Georgia",10071204,"Firearm",0,0,0,13.67,2.61520365073586,7.14166666666667,28985,287.800743585375,40557,402.702596432363,1.9661,44818,445.011341245793
"675",2014,"HI","Hawaii",1415335,"Firearm",0,1,1,2.69,0.989541193613748,4.23333333333333,3776,266.791960913847,3730,263.541846983223,2.5866,3965,280.145689889673
"676",2014,"IA","Iowa",3110643,"Firearm",0,0,0,7.36,1.99605993274078,4.225,7782,250.173356441096,9253,297.462614642696,2.366,8845,284.346355399832
"677",2014,"ID","Idaho",1632248,"Firearm",0,0,0,13.2,2.58021682959233,4.38333333333333,4265,261.296077556842,3870,237.096323597885,2.164,6858,420.156740887414
"678",2014,"IL","Illinois",12885092,"Firearm",0,1,0,9.03,2.20055236742889,7.16666666666667,34425,267.169221608973,50267,390.117509444248,2.3209,48278,374.681065529063
"679",2014,"IN","Indiana",6596019,"Firearm",0,0,0,12.34,2.51284601847724,5.95,11955,181.245687739832,25380,384.777545364863,2.0468,28073,425.605202168156
"680",2014,"KS","Kansas",2901861,"Firearm",0,0,0,11.28,2.42303124606991,4.50833333333333,10249,353.187144387688,11209,386.269363005327,1.9236,9539,328.720086868392
"681",2014,"KY","Kentucky",4416992,"Firearm",0,0,0,13.94,2.63476240533238,6.41666666666667,9315,210.890126131087,10429,236.110909868073,1.8746,12114,274.259043258398
"682",2014,"LA","Louisiana",4645938,"Firearm",0,0,0,18.98,2.94338579318178,6.25,14322,308.269288139446,24488,527.084089370112,2.5852,15568,335.088414869075
"683",2014,"MA","Massachusetts",6764864,"Firearm",0,1,1,3.11,1.13462272619114,5.74166666666667,20036,296.17742500071,28181,416.578958571821,2.5422,10447,154.430303402995
"684",2014,"MD","Maryland",5960064,"Firearm",1,1,1,9,2.19722457733622,5.73333333333333,20745,348.066732169319,27549,462.22658011726,2.1515,21236,356.304898739342
"685",2014,"ME","Maine",1331217,"Firearm",0,1,0,9.41,2.24177295359729,5.55833333333333,2815,211.460640902272,2023,151.966208364226,2.7047,2199,165.187193372681
"686",2014,"MI","Michigan",9932033,"Firearm",0,0,0,10.97,2.39516427428714,7.23333333333333,23179,233.376187936548,46511,468.292845986315,2.3192,43359,436.557147967591
"687",2014,"MN","Minnesota",5452665,"Firearm",0,1,0,6.64,1.89311196348834,4.26666666666667,13599,249.400980988196,13865,254.2793294655,2.8071,9576,175.620545182952
"688",2014,"MO","Missouri",6059130,"Firearm",0,0,0,15.23,2.72326716690707,6.15,20309,335.180133121422,28206,465.512375539063,2.4032,31903,526.527735830061
"689",2014,"MS","Mississippi",2991892,"Firearm",0,0,0,18.3,2.90690105984738,7.59166666666667,4162,139.109299399845,8840,295.46521064263,2.2347,8955,299.308932274293
"690",2014,"MT","Montana",1022657,"Firearm",0,0,0,16.09,2.77819796100429,4.66666666666667,2021,197.622467748228,3719,363.660543075538,3.083,1687,164.962445864058
"691",2014,"NC","North Carolina",9937295,"Firearm",0,0,0,11.76,2.46470394247048,6.10833333333333,34520,347.378235223972,33958,341.722772645876,2.0718,37348,375.836683926561
"692",2014,"ND","North Dakota",738736,"Firearm",0,1,0,12.05,2.48906465993666,2.61666666666667,2157,291.985228823287,2253,304.980398951723,3.4189,1325,179.360421043512
"693",2014,"NE","Nebraska",1879955,"Firearm",0,0,0,9.44,2.24495598015741,3.25,NA,NA,5793,308.145673699636,2.2978,5228,278.091762834749
"694",2014,"NH","New Hampshire",1334257,"Firearm",0,0,0,8.58,2.14943391349987,4.325,3401,254.898419120155,3047,228.366798900062,4.5234,2723,204.083621071503
"695",2014,"NJ","New Jersey",8867277,"Firearm",0,1,1,5.34,1.6752256529721,6.73333333333333,38713,436.582729963212,23920,269.755867556636,2.3907,18633,210.132152181555
"696",2014,"NM","New Mexico",2090236,"Firearm",0,0,0,15.8,2.76000994003292,6.59166666666667,4780,228.682311471049,13434,642.70254650671,2.4141,3876,185.433606540123
"697",2014,"NV","Nevada",2818935,"Firearm",0,0,0,14.83,2.69665215614984,8.15833333333333,8973,318.311702823939,18860,669.046998245791,3.3831,12693,450.276434185251
"698",2014,"NY","New York",19653431,"Firearm",1,1,1,4.22,1.43983512804792,6.29166666666667,78592,399.889464592722,79672,405.384688302007,2.2036,52362,266.426762838509
"699",2014,"OH","Ohio",11606573,"Firearm",0,0,0,10.29,2.33117254984596,5.8,12771,110.032479009954,36491,314.399435561212,2.0252,46151,397.62813709094
"700",2014,"OK","Oklahoma",3879187,"Firearm",0,0,0,15.61,2.74791173452734,4.33333333333333,10155,261.781656826546,17233,444.242569383739,1.9098,19126,493.041454304729
"701",2014,"OR","Oregon",3965447,"Firearm",0,1,0,11.72,2.46129678414887,6.64166666666667,10312,260.046345342656,11375,286.852907124972,2.6988,14492,365.456908136712
"702",2014,"PA","Pennsylvania",12792392,"Firearm",1,1,0,10.41,2.34276688262688,5.93333333333333,29484,230.480741991021,42473,332.017655493984,2.3442,48538,379.428647902597
"703",2014,"RI","Rhode Island",1056511,"Firearm",1,0,1,2.96,1.08518926833597,7.76666666666667,3126,295.879550709836,2558,242.117687369086,2.3846,3133,296.54210888481
"704",2014,"SC","South Carolina",4826858,"Firearm",0,0,0,15.43,2.73631366637507,6.275,12732,263.774074149271,25238,522.866013460516,2.2776,20948,433.988321181191
"705",2014,"SD","South Dakota",849670,"Firearm",0,1,0,10.36,2.33795223683134,3.33333333333333,2913,342.838984546942,3114,366.495227558935,2.7472,3497,411.571551308155
"706",2014,"TN","Tennessee",6544617,"Firearm",0,0,0,15.1,2.71469474382088,6.6,26709,408.106387279806,41490,633.956119968518,2.0159,15699,239.876527534002
"707",2014,"TX","Texas",26963092,"Firearm",0,0,0,10.65,2.36555989215543,5.19166666666667,61529,228.197122199487,116919,433.626084130114,2.235,139879,518.779522763932
"708",2014,"UT","Utah",2938327,"Firearm",0,0,0,12.43,2.52011290552262,3.63333333333333,7018,238.843396259164,7512,255.655684340102,1.3691,5307,180.612981468707
"709",2014,"VA","Virginia",8315430,"Firearm",0,0,0,10.28,2.33020026002702,5.11666666666667,23868,287.032660968825,17859,214.769410601737,2.1098,28480,342.495818015424
"710",2014,"VT","Vermont",625693,"Firearm",0,0,0,10.21,2.32336763217657,3.99166666666667,1489,237.976132064767,718,114.752762137342,3.0603,1548,247.405676585802
"711",2014,"WA","Washington",7057531,"Firearm",1,0,0,9.66,2.26799364822443,5.925,14566,206.389458296393,22006,311.808761449294,2.2505,17180,243.427907011673
"712",2014,"WI","Wisconsin",5753199,"Firearm",0,0,0,8.21,2.10535292346434,5.35,18284,317.805798130744,17820,309.740719902093,2.978,22572,392.338245209317
"713",2014,"WV","West Virginia",1850569,"Firearm",0,1,0,14.55,2.6775909936175,6.5,NA,NA,6183,334.113453753954,1.7775,5867,317.037624644096
"714",2014,"WY","Wyoming",583159,"Firearm",0,0,0,16.36,2.7948393311746,4.34166666666667,1956,335.41452674142,1253,214.86421370501,2.7244,2114,362.508338206218
"715",2015,"AK","Alaska",738430,"Firearm",0,0,0,23.46,3.15529684322533,6.275,1936,262.177863846268,5980,809.826252996222,2.8376,5247,710.561596901534
"716",2015,"AL","Alabama",4854803,"Firearm",0,0,0,19.6,2.97552956623647,6.125,15261,314.348491586579,24058,495.550488866387,2.0106,24814,511.122696430731
"717",2015,"AR","Arkansas",2979732,"Firearm",0,0,0,16.89,2.82672173081971,4.95,9395,315.296811928053,17005,570.688907593032,1.8281,15784,529.712068065182
"718",2015,"AZ","Arizona",6832810,"Firearm",0,0,0,13.77,2.62249231274056,6.075,22929,335.572041370973,29930,438.03354695945,2.349,35733,522.962002455798
"719",2015,"CA","California",38904296,"Firearm",1,1,1,7.71,2.04251818757524,6.225,118630,304.927764275699,174363,448.184437009219,2.2838,127815,328.536982136883
"720",2015,"CO","Colorado",5454328,"Firearm",1,0,0,12.55,2.52972066557779,3.74166666666667,17945,329.004782990682,19597,359.292657133931,2.7717,15972,292.831674222746
"721",2015,"CT","Connecticut",3588561,"Firearm",1,1,1,5.31,1.66959183525385,5.61666666666667,9696,270.191867993884,8407,234.272177622172,2.4077,15500,431.928006797154
"722",2015,"DC","District of Columbia",677014,"Firearm",NA,NA,NA,14.67,2.68580459215489,6.91666666666667,5010,740.014238996535,4955,731.890330185196,3.8124,NA,NA
"723",2015,"DE","Delaware",942065,"Firearm",1,1,1,12.07,2.49072303510944,4.79166666666667,3276,347.746705375956,4955,525.972199370532,3.6554,6437,683.286185135845
"724",2015,"FL","Florida",20219111,"Firearm",0,0,0,11.96,2.48156774852249,5.525,68621,339.386830607933,97980,484.591038646556,2.6386,86998,430.276088795398
"725",2015,"GA","Georgia",10183353,"Firearm",0,0,0,14.12,2.6475922320651,6.075,29697,291.623004721529,40612,398.80774043677,1.9512,44049,432.558902750401
"726",2015,"HI","Hawaii",1422999,"Firearm",0,1,1,3.58,1.27536280041261,3.41666666666667,3765,264.582055222808,3883,272.87440117667,2.6098,4073,286.226483644753
"727",2015,"IA","Iowa",3122541,"Firearm",0,0,0,7.71,2.04251818757524,3.69166666666667,8204,262.734740712772,9423,301.773459499811,2.3604,8864,283.871372705755
"728",2015,"ID","Idaho",1652495,"Firearm",0,0,0,14.85,2.69799986524871,3.86666666666667,4392,265.779926716874,4069,246.233725366794,2.1727,6693,405.023918377968
"729",2015,"IL","Illinois",12859585,"Firearm",0,1,0,9.39,2.23964529322017,5.99166666666667,24897,193.606558843073,52603,409.056746388006,2.3607,46240,359.576144953356
"730",2015,"IN","Indiana",6611442,"Firearm",0,0,0,12.72,2.54317555791198,4.78333333333333,13292,201.045399778142,26760,404.752851193431,2.1365,26586,402.12105014307
"731",2015,"KS","Kansas",2910717,"Firearm",0,0,0,11.33,2.42745407503992,4.15,10495,360.564080946379,12583,432.298983377635,1.9099,9533,327.513805017801
"732",2015,"KY","Kentucky",4429126,"Firearm",0,0,0,15.1,2.71469474382088,5.23333333333333,10153,229.232584487323,10833,244.585500615697,1.966,11959,270.008123498857
"733",2015,"LA","Louisiana",4666998,"Firearm",0,0,0,20.37,3.01406323023871,6.29166666666667,17661,378.423131957631,25956,556.160512603605,2.5889,15295,327.72673140207
"734",2015,"MA","Massachusetts",6797484,"Firearm",0,1,1,2.99,1.0952733874026,4.79166666666667,20807,306.098550581362,27860,409.857529638908,2.5187,9493,139.654613383422
"735",2015,"MD","Maryland",5988528,"Firearm",1,1,1,11.89,2.47569771070269,4.99166666666667,22849,381.546182968502,28856,481.854639403874,2.1427,20921,349.35129300556
"736",2015,"ME","Maine",1329098,"Firearm",0,1,0,9.91,2.2935443483419,4.38333333333333,2886,217.13974439808,2040,153.48755321278,2.7811,2190,164.77340271372
"737",2015,"MI","Michigan",9934483,"Firearm",0,0,0,11.65,2.45530618001171,5.425,22974,231.255114131254,45909,462.117656248443,2.2413,42628,429.091277321628
"738",2015,"MN","Minnesota",5484002,"Firearm",0,1,0,7.45,2.00821403239147,3.79166666666667,13948,254.339805127715,14865,271.061170291331,2.7297,9578,174.653473868171
"739",2015,"MO","Missouri",6075411,"Firearm",0,0,0,17.94,2.88703285663065,5.10833333333333,20478,337.06361594302,31647,520.903030264125,2.527,32295,531.568975333521
"740",2015,"MS","Mississippi",2990231,"Firearm",0,0,0,19.49,2.96990151351947,6.48333333333333,5517,184.500796092342,8788,293.890338238083,2.243,10021,335.124610774218
"741",2015,"MT","Montana",1031495,"Firearm",0,0,0,19.37,2.9637254774189,4.29166666666667,3191,309.356807352435,4014,389.143912476551,3.0909,1686,163.452076839927
"742",2015,"NC","North Carolina",10037218,"Firearm",0,0,0,12.47,2.52332575969195,5.65833333333333,34570,344.418144549615,36103,359.69130091625,2.1041,36888,367.512193119647
"743",2015,"ND","North Dakota",755537,"Firearm",0,1,0,12.73,2.54396141256932,2.78333333333333,2349,310.904694277051,2213,292.90425220737,3.2566,1345,178.01907782147
"744",2015,"NE","Nebraska",1892059,"Firearm",0,0,0,8.85,2.18041745901984,2.98333333333333,NA,NA,5753,304.060285646484,2.2789,5133,271.291751472866
"745",2015,"NH","New Hampshire",1337480,"Firearm",0,0,0,8.86,2.18154676461699,3.39166666666667,3491,261.013248796244,3145,235.143703083411,4.6948,2661,198.956246074708
"746",2015,"NJ","New Jersey",8870312,"Firearm",0,1,1,5.4,1.68639895357023,5.7,39399,444.167014643904,23535,265.323249058207,2.3744,17431,196.509435068349
"747",2015,"NM","New Mexico",2090071,"Firearm",0,0,0,18.46,2.91560622907471,6.6,5230,250.230733788469,14773,706.818093739399,2.099,4078,195.112988984585
"748",2015,"NV","Nevada",2868531,"Firearm",0,0,0,15,2.70805020110221,6.85,9164,319.466653837801,21172,738.078131280436,3.3468,13235,461.385984672991
"749",2015,"NY","New York",19657321,"Firearm",1,1,1,4.16,1.42551507427317,5.23333333333333,81979,417.040551965347,78927,401.514529879224,2.186,51485,261.912597347319
"750",2015,"OH","Ohio",11622315,"Firearm",0,0,0,11.91,2.47737838336721,4.95,19382,166.765399148104,37841,325.589179092117,2.0281,46190,397.425125717209
"751",2015,"OK","Oklahoma",3910518,"Firearm",0,0,0,17.98,2.88926002904347,4.29166666666667,11441,292.569935747643,17924,458.353599190695,1.8946,19875,508.244687788165
"752",2015,"OR","Oregon",4018542,"Firearm",1,1,0,11.41,2.43449016387398,5.46666666666667,10636,264.673107808753,11763,292.718105223238,2.711,14655,364.684504977178
"753",2015,"PA","Pennsylvania",12789838,"Firearm",1,1,0,11.31,2.42568729012803,5.39166666666667,30880,241.441682060398,42788,334.546848834207,2.3333,48241,377.182259853487
"754",2015,"RI","Rhode Island",1056886,"Firearm",1,0,1,4.67,1.54115907168081,6.025,3065,290.002895298074,2876,272.120171901227,2.5159,2982,282.149635816919
"755",2015,"SC","South Carolina",4896006,"Firearm",0,0,0,17.14,2.84141491316963,5.9,16160,330.064954985758,25758,526.102296443264,2.2582,20457,417.830370305919
"756",2015,"SD","South Dakota",854663,"Firearm",0,1,0,11.22,2.41769790009455,3.05,2961,346.452344374332,3636,425.430842332007,2.8004,3514,411.156210108546
"757",2015,"TN","Tennessee",6595354,"Firearm",0,0,0,15.94,2.76883167336207,5.56666666666667,26743,405.482404735212,42430,643.33165437367,2.0586,14628,221.792492108839
"758",2015,"TX","Texas",27468531,"Firearm",0,0,0,11.72,2.46129678414887,4.48333333333333,82578,300.627652785655,120817,439.837863917805,2.2866,138199,503.117549314887
"759",2015,"UT","Utah",2983626,"Firearm",0,0,0,12.87,2.55489902160804,3.50833333333333,7162,240.043490705605,8328,279.123455821876,1.3972,4831,161.91707673817
"760",2015,"VA","Virginia",8367303,"Firearm",0,0,0,10.87,2.38600670113312,4.36666666666667,24072,287.691266827555,18082,216.103086024254,2.127,30430,363.677519506584
"761",2015,"VT","Vermont",625810,"Firearm",0,0,0,9.68,2.27006190128849,3.53333333333333,1501,239.849155494479,841,134.3858359566,3.071,1509,241.127498761605
"762",2015,"WA","Washington",7167287,"Firearm",1,0,0,9.82,2.28442112236637,5.43333333333333,14660,204.54043489538,22293,311.038193391725,2.261,17222,240.286178019661
"763",2015,"WI","Wisconsin",5762927,"Firearm",0,0,0,10.33,2.33505228313155,4.425,18485,320.757143028187,18633,323.325282447617,2.9826,22914,397.61045038398
"764",2015,"WV","West Virginia",1843332,"Firearm",0,1,0,14.03,2.64119789411437,6.58333333333333,4708,255.407056352301,6805,369.168440628167,1.78,5925,321.428803926802
"765",2015,"WY","Wyoming",586389,"Firearm",0,0,0,19.47,2.96887481938411,4.20833333333333,1924,328.109838349628,1408,240.113644696609,2.7387,2133,363.751707484281
"766",2016,"AK","Alaska",742575,"Firearm",0,0,0,23,3.13549421592915,6.6,1938,260.983739016261,6668,897.956435376898,2.9373,4378,589.57007709659
"767",2016,"AL","Alabama",4866824,"Firearm",0,0,0,21.38,3.0624559055969,5.90833333333333,10418,214.061572803948,26851,551.715040445268,2.0076,23397,480.744732088113
"768",2016,"AR","Arkansas",2991815,"Firearm",0,0,0,17.7,2.87356463957978,3.98333333333333,9517,318.101219493852,17946,599.836554065007,1.7966,15833,529.210529394364
"769",2016,"AZ","Arizona",6944767,"Firearm",0,0,0,15.18,2.71997877196748,5.48333333333333,22270,320.673105375601,34614,498.41844945986,2.3222,33963,489.044484861767
"770",2016,"CA","California",39149186,"Firearm",1,1,1,7.88,2.06432790386979,5.51666666666667,119191,304.453328863594,182998,467.437560515307,2.3411,129416,330.571368712494
"771",2016,"CO","Colorado",5543844,"Firearm",1,0,0,14.3,2.66025953726586,3.13333333333333,18225,328.743016578389,21521,388.196348959314,2.814,15922,287.201443619265
"772",2016,"CT","Connecticut",3579830,"Firearm",1,1,1,4.57,1.51951320490611,4.86666666666667,9434,263.532067165201,8670,242.190271605076,2.4435,14532,405.941064240481
"773",2016,"DC","District of Columbia",687576,"Firearm",NA,NA,NA,13.24,2.58324255050886,6.23333333333333,4852,705.667446216855,5025,730.828301162344,3.8335,NA,NA
"774",2016,"DE","Delaware",949989,"Firearm",1,1,1,10.96,2.39425228151987,4.525,3314,348.846144534305,5025,528.95349314571,3.7284,6334,666.744562305458
"775",2016,"FL","Florida",20627237,"Firearm",0,0,0,12.57,2.53131302260216,4.91666666666667,66148,320.682794307352,93116,451.422553587764,2.688,85834,416.119715888269
"776",2016,"GA","Georgia",10308442,"Firearm",0,0,0,14.93,2.7033726115511,5.46666666666667,27461,266.393311423783,42022,407.646470727584,1.9635,45460,440.997776385607
"777",2016,"HI","Hawaii",1428885,"Firearm",0,1,1,4.5,1.50407739677627,2.89166666666667,3779,264.471948407325,3849,269.370873093356,2.6394,3777,264.331979130581
"778",2016,"IA","Iowa",3133210,"Firearm",0,0,0,9.24,2.22354188565359,3.575,8187,261.297519157669,10038,320.374312605922,2.4022,9049,288.809240363716
"779",2016,"ID","Idaho",1684036,"Firearm",0,0,0,14.56,2.67827804276854,3.675,4432,263.177271744785,4356,258.664304088511,2.1452,6801,403.851224083096
"780",2016,"IL","Illinois",12821709,"Firearm",0,1,0,11.6,2.45100509811232,5.88333333333333,33727,263.046057276764,58706,457.864080365574,2.3152,43616,340.173061173046
"781",2016,"IN","Indiana",6637898,"Firearm",0,0,0,14.89,2.70068984669592,4.36666666666667,7342,110.607303697646,27898,420.283650034996,2.1669,25143,378.779547380812
"782",2016,"KS","Kansas",2912977,"Firearm",0,0,0,13.3,2.58776403522771,4.01666666666667,9290,318.917725749294,12726,436.872656392412,1.9185,9653,331.379204161241
"783",2016,"KY","Kentucky",4440306,"Firearm",0,0,0,17.45,2.85933964864844,5.03333333333333,4961,111.726534162285,11429,257.392170719766,1.9758,11867,267.256355755662
"784",2016,"LA","Louisiana",4681346,"Firearm",0,0,0,21.2,3.05400118167797,6.06666666666667,20985,448.268510808643,27251,582.118903409404,2.5905,15059,321.680986622224
"785",2016,"MA","Massachusetts",6827280,"Firearm",0,1,1,3.41,1.22671229129543,4.04166666666667,20215,296.091562086219,27441,401.931662389707,2.5618,9038,132.380684547873
"786",2016,"MD","Maryland",6007014,"Firearm",1,1,1,11.88,2.4748563139345,4.29166666666667,22580,375.893913348629,29800,496.086741266127,2.1572,20211,336.45668213858
"787",2016,"ME","Maine",1332348,"Firearm",0,1,0,8.23,2.10778601468898,3.775,2866,215.108965525523,1930,144.857049359477,2.8092,2356,176.830677870947
"788",2016,"MI","Michigan",9954117,"Firearm",0,0,0,12.19,2.50061594349318,5.00833333333333,23873,239.830413888043,50387,506.192563338365,2.3351,41122,413.115497838733
"789",2016,"MN","Minnesota",5525360,"Firearm",0,1,0,7.62,2.03077636969855,3.875,14368,260.03735503207,14996,271.403130293773,2.7686,9509,172.097383699886
"790",2016,"MO","Missouri",6091384,"Firearm",0,0,0,18.83,2.93545134266906,4.55,20361,334.259012401779,33066,542.832302150053,2.4902,32427,532.342075298487
"791",2016,"MS","Mississippi",2990595,"Firearm",0,0,0,19.82,2.98669152890184,5.96666666666667,4142,138.500866884349,9084,303.752263345588,2.231,10642,355.848919696582
"792",2016,"MT","Montana",1042137,"Firearm",0,0,0,18.99,2.94391252482419,4.325,3114,298.80908172342,4276,410.310736496257,3.1114,1718,164.853565318188
"793",2016,"NC","North Carolina",10161802,"Firearm",0,0,0,13.59,2.60933422816305,5.1,34778,342.242448731042,39175,385.512333344027,2.1219,35970,353.972651700948
"794",2016,"ND","North Dakota",756114,"Firearm",0,1,0,11.91,2.47737838336721,3.1,2452,324.289723507302,2157,285.274442742761,3.1324,1379,182.379905675599
"795",2016,"NE","Nebraska",1906483,"Firearm",0,0,0,9.12,2.21046980408624,3.06666666666667,NA,NA,6425,337.007988007236,2.2456,5167,271.022610744497
"796",2016,"NH","New Hampshire",1343694,"Firearm",0,0,0,9.21,2.22028985026722,2.88333333333333,3566,265.387804068486,3092,230.111915361682,4.7306,2599,193.422014238361
"797",2016,"NJ","New Jersey",8873584,"Firearm",0,1,1,5.56,1.71559810826249,4.94166666666667,40392,455.193752603232,22571,254.361709992265,2.3567,16738,188.627278448032
"798",2016,"NM","New Mexico",2092555,"Firearm",0,0,0,18.03,2.89203703721523,6.75,4619,220.734938866601,15563,743.731944919011,2.2571,3956,189.051183839851
"799",2016,"NV","Nevada",2919555,"Firearm",0,0,0,16.88,2.82612948916781,5.80833333333333,9014,308.745682133065,20980,718.602663762114,3.5196,13932,477.196011035928
"800",2016,"NY","New York",19636391,"Firearm",1,1,1,4.44,1.49065437644413,4.875,83242,423.9170018564,78270,398.596666770386,2.2281,50611,257.740844537064
"801",2016,"OH","Ohio",11640060,"Firearm",0,0,0,12.84,2.55256529826182,5.075,17084,146.76900290892,39331,337.893447284636,2.0437,45913,394.43954756247
"802",2016,"OK","Oklahoma",3928143,"Firearm",0,0,0,19.54,2.97246364661464,4.65833333333333,12807,326.031918899083,19151,487.533167707998,1.8922,19218,489.238808261308
"803",2016,"OR","Oregon",4093271,"Firearm",1,1,0,11.81,2.46894663020927,4.75,9920,242.348967366197,12173,297.390522152088,2.7537,14579,356.169918874172
"804",2016,"PA","Pennsylvania",12788468,"Firearm",1,1,0,11.87,2.47401420862158,5.34166666666667,30896,241.592659887017,42965,335.966747541613,2.3571,47607,372.265075066067
"805",2016,"RI","Rhode Island",1057816,"Firearm",1,0,1,4.02,1.39128190263093,5.24166666666667,3098,292.867568650881,2830,267.532349671398,2.5642,2887,272.920810424497
"806",2016,"SC","South Carolina",4963031,"Firearm",0,0,0,17.66,2.87130219517581,4.91666666666667,16565,333.767812451705,26565,535.257587550833,2.2345,20376,410.555565741983
"807",2016,"SD","South Dakota",863693,"Firearm",0,1,0,13.52,2.60417007061482,3.01666666666667,2985,345.608914278569,3994,462.432832036383,2.8764,3736,432.561106782155
"808",2016,"TN","Tennessee",6651277,"Firearm",0,0,0,16.99,2.83262493568384,4.75833333333333,26246,394.600916485661,44020,661.827796376545,2.1396,14106,212.079575095128
"809",2016,"TX","Texas",27914064,"Firearm",0,0,0,12.06,2.48989419129904,4.65,83600,299.490608031851,129491,463.891606754215,2.3365,137584,492.88416047194
"810",2016,"UT","Utah",3044241,"Firearm",0,0,0,12.95,2.56109578814555,3.35,7188,236.117968321168,8478,278.493062802846,1.3439,4500,147.820097029112
"811",2016,"VA","Virginia",8417651,"Firearm",0,0,0,11.99,2.48407296903942,4,23829,283.083724901401,20045,238.130566353963,2.1414,29882,354.992146859023
"812",2016,"VT","Vermont",624366,"Firearm",0,0,0,11.03,2.40061883326541,3.125,1450,232.235579772121,957,153.2754826496,3.0829,1471,235.598991617096
"813",2016,"WA","Washington",7299961,"Firearm",1,0,0,8.96,2.19277022698684,5.225,15013,205.658632970779,24208,331.618210015095,2.254,17228,236.001260828654
