Year,State,State_code,State_num_code,Population,firearm.deaths.pc,Region,pol_ubc,pol_vmisd,pol_mayissue,ur,law.officers.pc,vcrime.pc,homi.pc,alcc.pc,incarc.pc,prop18.24
2020,Illinois,IL,17,12785245,13.82,Midwest,0,1,0,9.333333333,285.5322679,410.3245577,9.002565066,2.3859,226.6284299,NA
2020,Indiana,IN,18,6785644,17.2,Midwest,0,0,0,7.341666667,171.3765119,348.6183478,7.442182348,2.3314,349.6499374,NA
2020,Iowa,IA,19,3188669,11.11,Midwest,0,0,0,5.2,260.7984711,297.6163409,3.481076274,2.4841,248.5676626,NA
2020,Kansas,KS,20,2935880,16.72,Midwest,0,0,0,5.85,276.1352644,418.4435331,3.406133766,2.1117,292.0419091,NA
2020,Kentucky,KY,21,4503958,20.05,South,0,0,0,6.45,215.299521,250.3797771,7.171470071,2.1158,201.5560536,NA
2020,Louisiana,LA,22,4651203,26.15,South,0,0,0,8.666666667,194.3153201,622.8496155,15.78086357,2.5871,298.9119159,NA
2020,Maine,ME,23,1362280,10.28,Northeast,0,1,0,5.116666667,215.5944446,105.9987668,1.61493966,2.9614,125.8918871,NA
2020,Maryland,MD,24,6172679,13.26,South,1,1,1,6.516666667,360.2487672,383.3343675,8.958832948,2.1121,251.3333352,NA
2020,Massachusetts,MA,25,7022220,3.66,Northeast,0,1,1,9.425,292.2295229,300.8735129,2.278481734,2.5777,93.53167517,NA
2020,Michigan,MI,26,10067664,14.43,Midwest,0,0,0,10,248.1707773,465.7187606,7.489324236,2.5075,333.9106271,NA
2020,Minnesota,MN,27,5707165,8.83,Midwest,0,1,0,6.266666667,272.1140882,271.7286078,3.329148535,2.8323,131.9744567,NA
2020,Mississippi,MS,28,2956870,28.7,South,0,0,0,8.05,264.6041253,281.4800786,10.65315689,2.401,264.9423208,NA
2020,Missouri,MO,29,6154481,23.78,Midwest,0,0,0,6.191666667,266.0663019,530.7027514,11.74753809,2.6819,374.215145,NA
2020,Montana,MT,30,1086193,20.72,West,0,0,0,5.841666667,324.1597027,462.4408369,4.971492175,3.314,149.7892179,NA
2020,Nebraska,NE,31,1961455,10.04,Midwest,0,0,0,4.308333333,NA,326.4923233,3.517796738,2.146,267.6584474,NA
2020,Nevada,NV,32,3114071,17.18,West,1,0,0,13.7,336.2479532,458.0820412,5.78021503,3.4482,350.5379293,NA
2020,New Hampshire,NH,33,1377848,8.84,Northeast,0,0,0,6.716666667,269.8410855,144.2829688,0.870923353,4.7989,155.0243568,NA
2020,New Jersey,NJ,34,9279743,4.81,Northeast,1,1,1,9.45,618.7240315,183.4533564,3.545356806,2.5235,123.9473981,NA
2020,New Mexico,NM,35,2117566,22.57,West,1,0,0,7.925,67.43591463,766.3987805,7.744740896,2.2995,143.8443949,NA
2020,New York,NY,36,20154933,5.09,Northeast,1,1,1,9.85,392.0181724,344.982541,4.008944113,2.1333,169.4026966,NA
2020,North Carolina,NC,37,10457177,16.17,South,0,0,0,7.275,333.1683111,416.9289666,8.147514382,2.3469,284.3692901,NA
2020,North Dakota,ND,38,778962,13.37,Midwest,0,1,0,4.991666667,328.1289716,319.1426539,4.108030944,3.2049,142.6256993,NA
2020,Ohio,OH,39,11790587,15.05,Midwest,0,0,0,8.291666667,161.4423438,299.255669,6.954700389,2.11,329.3474701,NA
2020,Oklahoma,OK,40,3962031,20.86,South,0,0,0,6.316666667,329.5027222,453.2776245,7.470915801,1.8633,432.1016166,NA
2020,Oregon,OR,41,4241544,13.05,West,1,1,0,7.616666667,257.8542154,288.9278055,2.94704004,2.7128,300.6688131,NA
2020,Pennsylvania,PA,42,12989625,13.41,Northeast,1,1,0,8.916666667,235.3416669,375.5612652,7.767737714,2.2916,297.0678522,NA
2020,Rhode Island,RI,44,1096229,4.78,Northeast,1,0,1,9.208333333,284.7945092,219.6621326,2.919098108,2.6133,187.278388,NA
2020,South Carolina,SC,45,5130729,22.38,South,0,0,0,5.983333333,320.636697,529.0086457,10.70023383,2.1619,306.5061515,NA
2020,South Dakota,SD,46,887099,13.65,Midwest,0,1,0,4.225,347.4245828,500.0569271,4.509079595,2.3503,356.104561,NA
2020,Tennessee,TN,47,6920119,21.17,South,0,0,0,7.533333333,406.452548,659.8874962,9.5807601,2.2969,150.8933589,NA
2020,Texas,TX,48,29217653,14.28,South,0,0,0,7.725,334.951613,442.0375586,6.609018185,2.4282,394.4019734,NA
2020,Utah,UT,49,3281684,13.49,West,0,0,0,4.85,243.8991688,255.0215073,3.108160323,1.3488,123.8083862,NA
2020,Vermont,VT,50,642495,11.05,Northeast,1,0,0,5.716666667,255.4105479,166.0713313,2.179005284,3.1249,169.8067689,NA
2020,Virginia,VA,51,8632044,13.36,South,1,0,0,6.508333333,291.8080584,201.5860902,6.070404646,2.2642,265.0704746,NA
2020,Washington,WA,53,7718785,10.87,West,1,0,0,8.45,206.5998729,288.8407955,3.899577459,2.2528,194.7197648,NA
2020,West Virginia,WV,54,1789798,17.98,South,0,1,0,8.275,290.3679633,348.3633349,6.53705055,1.818,223.0978021,NA
2020,Wisconsin,WI,55,5892323,12.09,Midwest,0,0,0,6.391666667,298.982252,314.8673282,5.227140467,3.0797,338.9834536,NA
2020,Wyoming,WY,56,577267,26.28,West,0,0,0,5.9,473.610998,233.1676676,3.118141172,2.9739,314.2393381,NA
2021,Alabama,AL,1,5039877,26.29,South,NA,NA,NA,3.366666667,357.7269842,339.5717792,9.444674939,2.0608,383.4418975,NA
2021,Alaska,AK,2,732673,25.06,West,NA,NA,NA,6.433333333,265.8757727,754.4975726,6.141894133,2.9169,601.7691385,NA
2021,Arizona,AZ,4,7276316,18.22,West,NA,NA,NA,5.075,303.9175319,418.3023387,6.665460928,2.3248,364.016626,NA
2021,Arkansas,AR,5,3025891,23.26,South,NA,NA,NA,4.075,344.8571016,691.928427,11.0380711,1.9641,479.0324569,NA
2021,California,CA,6,39237836,8.95,West,NA,NA,NA,7.325,299.669941,474.0246124,5.978922997,2.7216,254.1653928,NA
2021,Colorado,CO,8,5812069,17.7,West,NA,NA,NA,5.458333333,328.0931455,474.1168765,6.194007676,3.0574,225.4102627,NA
2021,Connecticut,CT,9,3605597,6.63,Northeast,NA,NA,NA,6.291666667,250.7490438,165.1321543,4.298872004,2.5318,261.3159485,NA
2021,Delaware,DE,10,1003384,16.67,South,NA,NA,NA,5.5,336.6607401,410.1121804,9.667285904,4.3958,450.4755906,NA
2021,District of Columbia,DC,11,670050,23.94,South,NA,NA,NA,6.833333333,761.2864712,614.1332736,40.89247071,4.0709,NA,NA
2021,Florida,FL,12,21781128,14.01,South,NA,NA,NA,4.658333333,349.9956476,333.7522281,4.301889232,2.9807,308.2255428,NA
2021,Georgia,GA,13,10799566,20.29,South,NA,NA,NA,3.916666667,320.4110239,341.5878008,7.879946287,1.9104,366.5980651,NA
2021,Hawaii,HI,15,1441553,4.84,West,NA,NA,NA,6.016666667,252.2973488,273.4550863,1.595501518,2.6647,202.7674321,NA
2021,Idaho,ID,16,1900923,16.38,West,NA,NA,NA,3.5,249.4577634,238.9365587,2.26205901,2.0006,385.4443341,NA
2021,Illinois,IL,17,12671469,16.01,Midwest,NA,NA,NA,6.091666667,141.1517481,336.1015207,9.075506557,2.478,214.0714703,NA
2021,Indiana,IN,18,6805985,18.4,Midwest,NA,NA,NA,3.891666667,101.0581128,325.7574032,7.199545694,2.3177,336.7330372,NA
2021,Iowa,IA,19,3193079,11.18,Midwest,NA,NA,NA,3.816666667,257.0872816,293.1653116,2.28619461,2.4931,268.9253852,NA
2021,Kansas,KS,20,2934582,17.38,Midwest,NA,NA,NA,3.308333333,270.6007193,440.5738194,4.838849281,2.1826,284.094975,NA
2021,Kentucky,KY,21,4509394,20.95,South,NA,NA,NA,4.425,218.1889629,260.5006349,8.293797348,2.2423,201.1134977,NA
2021,Louisiana,LA,22,4624047,29.06,South,NA,NA,NA,5.6,289.7461899,643.5704481,19.61485253,2.7372,286.1346349,NA
2021,Maine,ME,23,1372247,12.58,Northeast,NA,NA,NA,4.616666667,215.267368,111.8603284,1.457463562,2.9746,113.6821578,NA
2021,Maryland,MD,24,6165129,15.23,South,NA,NA,NA,5.316666667,321.8099735,424.7437483,11.02977732,2.2068,245.5260871,NA
2021,Massachusetts,MA,25,6984723,3.35,Northeast,NA,NA,NA,5.525,277.0761274,299.3533172,1.918472644,2.7856,85.54383617,NA
2021,Michigan,MI,26,10050811,15.36,Midwest,NA,NA,NA,5.85,246.2487853,482.8864059,7.571528308,2.4919,320.2328648,NA
2021,Minnesota,MN,27,5707390,9.97,Midwest,NA,NA,NA,3.783333333,265.2525936,305.5687451,3.556792159,2.9181,131.250887,NA
2021,Mississippi,MS,28,2949965,33.82,South,NA,NA,NA,5.5,235.0197375,246.0368174,9.288245793,2.3889,290.0373394,NA
2021,Missouri,MO,29,6168187,23.11,Midwest,NA,NA,NA,4.083333333,240.2975137,514.2191701,10.21369813,2.8146,375.1021167,NA
2021,Montana,MT,30,1104271,25.11,West,NA,NA,NA,3.383333333,319.7584651,467.367159,3.260069313,3.3369,161.5545459,NA
2021,Nebraska,NE,31,1963692,10.33,Midwest,NA,NA,NA,2.691666667,NA,294.0379652,2.902695535,2.1344,280.6448262,NA
2021,Nevada,NV,32,3143991,19.76,West,NA,NA,NA,6.941666667,337.6918064,424.7149562,7.601802931,3.5083,318.8304292,NA
2021,New Hampshire,NH,33,1388992,8.27,Northeast,NA,NA,NA,3.4,270.9158872,128.6544487,0.935930517,4.4311,139.3096577,NA
2021,New Jersey,NJ,34,9267130,5.24,Northeast,NA,NA,NA,6.608333333,732.9129946,179.3651325,4.111305226,2.6253,122.7348705,NA
2021,New Mexico,NM,35,2115877,27.72,West,NA,NA,NA,7.058333333,212.6777691,808.2227842,12.90245132,2.3306,135.7829401,NA
2021,New York,NY,36,19835913,5.41,Northeast,NA,NA,NA,7.016666667,393.3824473,304.27639,4.39102551,2.2633,153.8220096,NA
2021,North Carolina,NC,37,10551162,17.2,South,NA,NA,NA,4.875,321.0925962,410.6941017,9.430240954,2.3914,277.4196814,NA
2021,North Dakota,ND,38,774948,16.78,Midwest,NA,NA,NA,3.066666667,325.1831091,275.6313972,1.806572828,3.3034,176.3989326,NA
2021,Ohio,OH,39,11780017,16.47,Midwest,NA,NA,NA,5.133333333,125.3393777,309.4902155,7.495744701,2.1298,327.0199016,NA
2021,Oklahoma,OK,40,3986639,21.18,South,NA,NA,NA,4.016666667,332.4354174,430.9143617,7.625470979,1.866,418.5229714,NA
2021,Oregon,OR,41,4246155,14.87,West,NA,NA,NA,5.208333333,250.3912363,337.2933866,4.804346521,2.8159,298.5289044,NA
2021,Pennsylvania,PA,42,12964056,14.74,Northeast,NA,NA,NA,6.033333333,150.6395838,274.4280031,8.384721572,2.4533,279.3261615,NA
2021,Rhode Island,RI,44,1095610,5.64,Northeast,NA,NA,NA,5.508333333,281.6695722,197.3329926,3.377114119,2.8668,187.2016502,NA
2021,South Carolina,SC,45,5190705,22.42,South,NA,NA,NA,3.983333333,279.5574012,502.725545,11.36647141,2.1385,295.9713565,NA
2021,South Dakota,SD,46,895376,14.35,Midwest,NA,NA,NA,2.641666667,368.1135076,389.1102732,3.015492933,2.3256,367.7784529,NA
2021,Tennessee,TN,47,6975218,22.75,South,NA,NA,NA,4.491666667,395.7008942,660.9685891,10.16455686,2.4192,147.737318,NA
2021,Texas,TX,48,29527941,15.59,South,NA,NA,NA,5.65,326.036956,446.4313987,7.067881909,2.4746,385.0048332,NA
2021,Utah,UT,49,3337975,13.95,West,NA,NA,NA,2.758333333,228.9411994,256.412945,2.816078611,1.3024,120.1626735,NA
2021,Vermont,VT,50,645570,12.01,Northeast,NA,NA,NA,3.7,214.2292857,193.0077296,1.394116827,3.1252,178.1371501,NA
2021,Virginia,VA,51,8642274,14.24,South,NA,NA,NA,3.883333333,280.2040296,219.3057059,6.630199413,2.265,269.2694076,NA
2021,Washington,WA,53,7738692,11.17,West,NA,NA,NA,5.208333333,196.4931541,331.528894,4.277208603,2.2702,170.6360713,NA
2021,West Virginia,WV,54,1782959,17.31,South,NA,NA,NA,5.108333333,231.7495803,285.8730907,6.057346243,1.818,259.6245904,NA
2021,Wisconsin,WI,55,5895908,13.49,Midwest,NA,NA,NA,3.841666667,265.4552954,318.8991416,5.631024093,3.1511,341.609808,NA
2021,Wyoming,WY,56,578803,26.47,West,NA,NA,NA,4.625,459.914686,220.9732845,3.109866397,3.0036,320.1434685,NA
